0.42 , 0.81 , 5.28 , -2.00 , -30.00 , -30.00 , 255.00 , 195.00
2.68 , 0.79 , 7.49 , -2.00 , -30.00 , -30.00 , 255.00 , 195.00
4.92 , 0.78 , 9.72 , -2.00 , -30.00 , -30.00 , 255.00 , 195.00
5.57 , 0.76 , 11.95 , -2.00 , -30.00 , -30.00 , 255.00 , 195.00
7.88 , 0.73 , 9.83 , -1.94 , -29.13 , -29.13 , 254.13 , 195.87
8.23 , 0.70 , 9.83 , -1.60 , -24.03 , -24.03 , 249.03 , 200.97
6.22 , 0.64 , 7.54 , -1.32 , -19.86 , -19.86 , 244.86 , 205.14
4.23 , 0.55 , 5.42 , -1.19 , -17.89 , -17.89 , 242.89 , 207.11
3.93 , 2.78 , 3.32 , 0.61 , 9.14 , 9.14 , 215.86 , 234.14
1.94 , 5.01 , 3.35 , -1.40 , -21.03 , -21.03 , 246.03 , 203.97
1.88 , 7.26 , 1.24 , 0.64 , 9.53 , 9.53 , 215.47 , 234.53
1.91 , 9.05 , 1.41 , 0.50 , 7.46 , 7.46 , 217.54 , 232.46
1.53 , 11.37 , 1.41 , 0.12 , 1.77 , 1.77 , 223.23 , 226.77
1.51 , 11.36 , 1.40 , 0.11 , 1.59 , 1.59 , 223.41 , 226.59
1.49 , 11.36 , 1.40 , 0.09 , 1.36 , 1.36 , 223.64 , 226.36
1.46 , 11.36 , 1.39 , 0.07 , 1.01 , 1.01 , 223.99 , 226.01
1.43 , 11.85 , 1.39 , 0.04 , 0.57 , 0.57 , 224.43 , 225.57
1.79 , 11.84 , 1.39 , 0.40 , 5.94 , 5.94 , 219.06 , 230.94
1.79 , 11.84 , 1.40 , 0.39 , 5.92 , 5.92 , 219.08 , 230.92
1.79 , 11.84 , 1.40 , 0.40 , 5.93 , 5.93 , 219.07 , 230.93
1.79 , 11.85 , 1.39 , 0.40 , 5.96 , 5.96 , 219.04 , 230.96
1.79 , 11.85 , 1.39 , 0.40 , 5.97 , 5.97 , 219.03 , 230.97
1.79 , 11.85 , 1.39 , 0.40 , 6.00 , 6.00 , 219.00 , 231.00
1.80 , 11.86 , 1.39 , 0.40 , 6.03 , 6.03 , 218.97 , 231.03
1.82 , 11.86 , 1.39 , 0.43 , 6.46 , 6.46 , 218.54 , 231.46
1.53 , 11.86 , 1.39 , 0.13 , 1.98 , 1.98 , 223.02 , 226.98
1.23 , 11.85 , 1.39 , -0.16 , -2.40 , -2.40 , 227.40 , 222.60
0.95 , 11.85 , 1.39 , -0.45 , -6.73 , -6.73 , 231.73 , 218.27
0.65 , 11.85 , 1.39 , -0.74 , -11.15 , -11.15 , 236.15 , 213.85
0.34 , 11.85 , 1.39 , -1.06 , -15.89 , -15.89 , 240.89 , 209.11
0.37 , 11.85 , 1.39 , -1.02 , -15.34 , -15.34 , 240.34 , 209.66
0.41 , 11.85 , 1.39 , -0.99 , -14.83 , -14.83 , 239.83 , 210.17
0.43 , 11.85 , 1.39 , -0.96 , -14.43 , -14.43 , 239.43 , 210.57
0.47 , 11.85 , 1.39 , -0.93 , -13.88 , -13.88 , 238.88 , 211.12
0.50 , 11.85 , 1.39 , -0.90 , -13.43 , -13.43 , 238.43 , 211.57
0.50 , 11.85 , 1.39 , -0.89 , -13.41 , -13.41 , 238.41 , 211.59
0.51 , 11.85 , 1.39 , -0.89 , -13.31 , -13.31 , 238.31 , 211.69
0.51 , 11.85 , 1.39 , -0.88 , -13.26 , -13.26 , 238.26 , 211.74
0.50 , 11.85 , 1.39 , -0.89 , -13.34 , -13.34 , 238.34 , 211.66
0.50 , 11.85 , 1.39 , -0.89 , -13.41 , -13.41 , 238.41 , 211.59
0.50 , 11.85 , 1.39 , -0.89 , -13.39 , -13.39 , 238.39 , 211.61
0.49 , 11.85 , 1.39 , -0.90 , -13.55 , -13.55 , 238.55 , 211.45
0.49 , 11.85 , 1.39 , -0.91 , -13.62 , -13.62 , 238.62 , 211.38
0.48 , 11.85 , 1.39 , -0.91 , -13.70 , -13.70 , 238.70 , 211.30
0.48 , 11.85 , 1.39 , -0.91 , -13.67 , -13.67 , 238.67 , 211.33
0.48 , 11.85 , 1.39 , -0.91 , -13.70 , -13.70 , 238.70 , 211.30
0.47 , 11.85 , 1.39 , -0.93 , -13.90 , -13.90 , 238.90 , 211.10
0.46 , 11.85 , 1.39 , -0.94 , -14.04 , -14.04 , 239.04 , 210.96
0.45 , 11.85 , 1.39 , -0.94 , -14.14 , -14.14 , 239.14 , 210.86
0.44 , 11.85 , 1.39 , -0.96 , -14.34 , -14.34 , 239.34 , 210.66
0.44 , 11.85 , 1.39 , -0.96 , -14.36 , -14.36 , 239.36 , 210.64
0.45 , 11.85 , 1.39 , -0.94 , -14.16 , -14.16 , 239.16 , 210.84
0.46 , 11.85 , 1.39 , -0.93 , -13.99 , -13.99 , 238.99 , 211.01
0.47 , 11.85 , 1.39 , -0.92 , -13.82 , -13.82 , 238.82 , 211.18
0.49 , 11.85 , 1.39 , -0.91 , -13.63 , -13.63 , 238.63 , 211.37
0.49 , 11.85 , 1.39 , -0.90 , -13.57 , -13.57 , 238.57 , 211.43
0.50 , 11.85 , 1.39 , -0.89 , -13.39 , -13.39 , 238.39 , 211.61
0.50 , 11.85 , 1.39 , -0.89 , -13.40 , -13.40 , 238.40 , 211.60
0.51 , 11.85 , 1.39 , -0.88 , -13.21 , -13.21 , 238.21 , 211.79
0.52 , 11.85 , 1.39 , -0.88 , -13.16 , -13.16 , 238.16 , 211.84
0.52 , 11.85 , 1.39 , -0.88 , -13.13 , -13.13 , 238.13 , 211.87
0.51 , 11.85 , 1.39 , -0.89 , -13.33 , -13.33 , 238.33 , 211.67
0.50 , 11.85 , 1.39 , -0.89 , -13.34 , -13.34 , 238.34 , 211.66
0.49 , 11.85 , 1.39 , -0.90 , -13.53 , -13.53 , 238.53 , 211.47
0.49 , 11.85 , 1.39 , -0.91 , -13.63 , -13.63 , 238.63 , 211.37
0.48 , 11.85 , 1.39 , -0.92 , -13.73 , -13.73 , 238.73 , 211.27
0.48 , 11.85 , 1.39 , -0.92 , -13.73 , -13.73 , 238.73 , 211.27
0.48 , 11.85 , 1.39 , -0.92 , -13.73 , -13.73 , 238.73 , 211.27
0.48 , 11.85 , 1.39 , -0.92 , -13.73 , -13.73 , 238.73 , 211.27
0.48 , 11.85 , 1.39 , -0.92 , -13.73 , -13.73 , 238.73 , 211.27
0.48 , 11.85 , 1.39 , -0.91 , -13.71 , -13.71 , 238.71 , 211.29
0.48 , 11.85 , 1.39 , -0.91 , -13.71 , -13.71 , 238.71 , 211.29
0.48 , 11.85 , 1.39 , -0.91 , -13.69 , -13.69 , 238.69 , 211.31
0.48 , 11.85 , 1.39 , -0.91 , -13.70 , -13.70 , 238.70 , 211.30
0.48 , 11.85 , 1.39 , -0.92 , -13.76 , -13.76 , 238.76 , 211.24
0.48 , 11.85 , 1.39 , -0.92 , -13.78 , -13.78 , 238.78 , 211.22
0.48 , 11.85 , 1.39 , -0.92 , -13.75 , -13.75 , 238.75 , 211.25
0.47 , 11.85 , 1.39 , -0.93 , -13.91 , -13.91 , 238.91 , 211.09
0.46 , 11.85 , 1.39 , -0.94 , -14.07 , -14.07 , 239.07 , 210.93
0.45 , 11.85 , 1.39 , -0.94 , -14.17 , -14.17 , 239.17 , 210.83
0.44 , 11.85 , 1.39 , -0.96 , -14.35 , -14.35 , 239.35 , 210.65
0.42 , 11.85 , 1.39 , -0.97 , -14.55 , -14.55 , 239.55 , 210.45
0.42 , 11.85 , 1.39 , -0.97 , -14.56 , -14.56 , 239.56 , 210.44
0.42 , 11.85 , 1.39 , -0.97 , -14.56 , -14.56 , 239.56 , 210.44
0.42 , 11.85 , 1.39 , -0.97 , -14.56 , -14.56 , 239.56 , 210.44
0.42 , 11.85 , 1.39 , -0.97 , -14.55 , -14.55 , 239.55 , 210.45
0.44 , 11.85 , 1.39 , -0.96 , -14.34 , -14.34 , 239.34 , 210.66
0.44 , 11.85 , 1.39 , -0.96 , -14.34 , -14.34 , 239.34 , 210.66
0.45 , 11.85 , 1.39 , -0.95 , -14.18 , -14.18 , 239.18 , 210.82
0.45 , 11.85 , 1.39 , -0.95 , -14.18 , -14.18 , 239.18 , 210.82
0.45 , 11.85 , 1.39 , -0.95 , -14.18 , -14.18 , 239.18 , 210.82
0.44 , 11.85 , 1.39 , -0.95 , -14.24 , -14.24 , 239.24 , 210.76
0.46 , 11.85 , 1.39 , -0.94 , -14.07 , -14.07 , 239.07 , 210.93
0.47 , 11.85 , 1.39 , -0.92 , -13.87 , -13.87 , 238.87 , 211.13
0.48 , 11.85 , 1.39 , -0.91 , -13.71 , -13.71 , 238.71 , 211.29
0.51 , 11.85 , 1.39 , -0.89 , -13.32 , -13.32 , 238.32 , 211.68
0.51 , 11.85 , 1.39 , -0.89 , -13.32 , -13.32 , 238.32 , 211.68
0.51 , 11.85 , 1.39 , -0.89 , -13.30 , -13.30 , 238.30 , 211.70
0.50 , 11.85 , 1.39 , -0.89 , -13.35 , -13.35 , 238.35 , 211.65
0.51 , 11.85 , 1.39 , -0.88 , -13.20 , -13.20 , 238.20 , 211.80
0.51 , 11.85 , 1.39 , -0.89 , -13.30 , -13.30 , 238.30 , 211.70
0.51 , 11.85 , 1.39 , -0.88 , -13.19 , -13.19 , 238.19 , 211.81
0.52 , 11.85 , 1.39 , -0.87 , -13.11 , -13.11 , 238.11 , 211.89
0.51 , 11.85 , 1.39 , -0.88 , -13.19 , -13.19 , 238.19 , 211.81
0.51 , 11.85 , 1.39 , -0.89 , -13.33 , -13.33 , 238.33 , 211.67
0.50 , 11.85 , 1.39 , -0.90 , -13.46 , -13.46 , 238.46 , 211.54
0.49 , 11.85 , 1.39 , -0.90 , -13.50 , -13.50 , 238.50 , 211.50
0.49 , 11.85 , 1.39 , -0.90 , -13.57 , -13.57 , 238.57 , 211.43
0.48 , 11.85 , 1.39 , -0.91 , -13.64 , -13.64 , 238.64 , 211.36
0.48 , 11.85 , 1.39 , -0.91 , -13.65 , -13.65 , 238.65 , 211.35
0.48 , 11.85 , 1.39 , -0.91 , -13.65 , -13.65 , 238.65 , 211.35
0.48 , 11.85 , 1.39 , -0.92 , -13.73 , -13.73 , 238.73 , 211.27
0.48 , 11.85 , 1.39 , -0.92 , -13.76 , -13.76 , 238.76 , 211.24
0.49 , 11.85 , 1.39 , -0.90 , -13.51 , -13.51 , 238.51 , 211.49
0.51 , 11.85 , 1.39 , -0.88 , -13.24 , -13.24 , 238.24 , 211.76
0.53 , 11.85 , 1.39 , -0.87 , -13.00 , -13.00 , 238.00 , 212.00
0.54 , 11.85 , 1.39 , -0.85 , -12.81 , -12.81 , 237.81 , 212.19
0.55 , 11.85 , 1.39 , -0.84 , -12.62 , -12.62 , 237.62 , 212.38
0.54 , 11.85 , 1.39 , -0.86 , -12.87 , -12.87 , 237.87 , 212.13
0.52 , 11.85 , 1.39 , -0.88 , -13.14 , -13.14 , 238.14 , 211.86
0.50 , 11.85 , 1.39 , -0.89 , -13.38 , -13.38 , 238.38 , 211.62
0.50 , 11.85 , 1.39 , -0.89 , -13.37 , -13.37 , 238.37 , 211.63
0.50 , 11.85 , 1.39 , -0.90 , -13.43 , -13.43 , 238.43 , 211.57
0.50 , 11.85 , 1.39 , -0.90 , -13.43 , -13.43 , 238.43 , 211.57
0.50 , 11.85 , 1.39 , -0.89 , -13.42 , -13.42 , 238.42 , 211.58
0.50 , 11.85 , 1.39 , -0.90 , -13.44 , -13.44 , 238.44 , 211.56
0.48 , 11.85 , 1.39 , -0.91 , -13.64 , -13.64 , 238.64 , 211.36
0.48 , 11.85 , 1.39 , -0.92 , -13.77 , -13.77 , 238.77 , 211.23
0.48 , 11.85 , 1.39 , -0.92 , -13.77 , -13.77 , 238.77 , 211.23
0.48 , 11.85 , 1.39 , -0.92 , -13.78 , -13.78 , 238.78 , 211.22
0.48 , 11.85 , 1.39 , -0.92 , -13.78 , -13.78 , 238.78 , 211.22
0.48 , 11.85 , 1.39 , -0.92 , -13.78 , -13.78 , 238.78 , 211.22
0.48 , 11.85 , 1.39 , -0.91 , -13.72 , -13.72 , 238.72 , 211.28
0.44 , 11.85 , 1.39 , -0.95 , -14.30 , -14.30 , 239.30 , 210.70
0.39 , 11.85 , 1.39 , -1.00 , -14.99 , -14.99 , 239.99 , 210.01
0.39 , 11.85 , 1.39 , -1.00 , -15.00 , -15.00 , 240.00 , 210.00
0.40 , 11.85 , 1.39 , -1.00 , -14.95 , -14.95 , 239.95 , 210.05
0.35 , 11.85 , 1.39 , -1.04 , -15.66 , -15.66 , 240.66 , 209.34
0.35 , 11.85 , 1.39 , -1.04 , -15.59 , -15.59 , 240.59 , 209.41
0.40 , 11.85 , 1.39 , -0.99 , -14.84 , -14.84 , 239.84 , 210.16
0.38 , 11.85 , 1.39 , -1.01 , -15.21 , -15.21 , 240.21 , 209.79
0.35 , 11.85 , 1.39 , -1.04 , -15.66 , -15.66 , 240.66 , 209.34
0.37 , 11.85 , 1.39 , -1.03 , -15.39 , -15.39 , 240.39 , 209.61
0.37 , 11.85 , 1.39 , -1.02 , -15.28 , -15.28 , 240.28 , 209.72
0.34 , 11.85 , 1.39 , -1.06 , -15.86 , -15.86 , 240.86 , 209.14
0.34 , 11.85 , 1.39 , -1.06 , -15.88 , -15.88 , 240.88 , 209.12
0.32 , 11.85 , 1.39 , -1.08 , -16.14 , -16.14 , 241.14 , 208.86
0.30 , 11.84 , 1.39 , -1.10 , -16.43 , -16.43 , 241.43 , 208.57
0.29 , 11.84 , 1.39 , -1.11 , -16.62 , -16.62 , 241.62 , 208.38
0.28 , 11.84 , 1.39 , -1.11 , -16.70 , -16.70 , 241.70 , 208.30
0.26 , 11.84 , 1.39 , -1.13 , -16.98 , -16.98 , 241.98 , 208.02
0.26 , 11.84 , 1.39 , -1.13 , -17.01 , -17.01 , 242.01 , 207.99
0.27 , 11.84 , 1.39 , -1.13 , -16.91 , -16.91 , 241.91 , 208.09
0.27 , 11.84 , 1.39 , -1.13 , -16.91 , -16.91 , 241.91 , 208.09
0.27 , 11.84 , 1.39 , -1.13 , -16.91 , -16.91 , 241.91 , 208.09
0.27 , 11.84 , 1.39 , -1.13 , -16.91 , -16.91 , 241.91 , 208.09
0.27 , 11.84 , 1.39 , -1.13 , -16.91 , -16.91 , 241.91 , 208.09
0.26 , 11.85 , 1.39 , -1.13 , -17.01 , -17.01 , 242.01 , 207.99
0.26 , 11.85 , 1.39 , -1.13 , -17.01 , -17.01 , 242.01 , 207.99
0.26 , 11.85 , 1.39 , -1.13 , -17.00 , -17.00 , 242.00 , 208.00
0.27 , 11.85 , 1.39 , -1.13 , -16.91 , -16.91 , 241.91 , 208.09
0.27 , 11.85 , 1.39 , -1.12 , -16.80 , -16.80 , 241.80 , 208.20
0.27 , 11.85 , 1.39 , -1.12 , -16.81 , -16.81 , 241.81 , 208.19
0.27 , 11.85 , 1.39 , -1.13 , -16.91 , -16.91 , 241.91 , 208.09
0.28 , 11.85 , 1.39 , -1.11 , -16.66 , -16.66 , 241.66 , 208.34
0.32 , 11.85 , 1.39 , -1.08 , -16.16 , -16.16 , 241.16 , 208.84
0.33 , 11.85 , 1.39 , -1.06 , -15.96 , -15.96 , 240.96 , 209.04
0.33 , 11.85 , 1.39 , -1.06 , -15.92 , -15.92 , 240.92 , 209.08
0.34 , 11.85 , 1.39 , -1.05 , -15.82 , -15.82 , 240.82 , 209.18
0.33 , 11.85 , 1.39 , -1.06 , -15.93 , -15.93 , 240.93 , 209.07
0.31 , 11.85 , 1.39 , -1.08 , -16.27 , -16.27 , 241.27 , 208.73
0.31 , 11.85 , 1.39 , -1.09 , -16.29 , -16.29 , 241.29 , 208.71
0.35 , 11.85 , 1.39 , -1.05 , -15.69 , -15.69 , 240.69 , 209.31
0.36 , 11.85 , 1.39 , -1.03 , -15.47 , -15.47 , 240.47 , 209.53
0.66 , 11.85 , 1.39 , -0.74 , -11.07 , -11.07 , 236.07 , 213.93
0.67 , 11.85 , 1.39 , -0.72 , -10.85 , -10.85 , 235.85 , 214.15
0.68 , 11.85 , 1.39 , -0.72 , -10.73 , -10.73 , 235.73 , 214.27
0.66 , 11.85 , 1.39 , -0.73 , -10.97 , -10.97 , 235.97 , 214.03
0.67 , 11.85 , 1.39 , -0.72 , -10.87 , -10.87 , 235.87 , 214.13
0.38 , 11.85 , 1.39 , -1.01 , -15.21 , -15.21 , 240.21 , 209.79
0.37 , 11.85 , 1.39 , -1.03 , -15.39 , -15.39 , 240.39 , 209.61
0.65 , 11.85 , 1.39 , -0.74 , -11.16 , -11.16 , 236.16 , 213.84
0.65 , 11.85 , 1.39 , -0.75 , -11.22 , -11.22 , 236.22 , 213.78
0.64 , 11.85 , 1.39 , -0.75 , -11.28 , -11.28 , 236.28 , 213.72
0.64 , 11.85 , 1.39 , -0.75 , -11.26 , -11.26 , 236.26 , 213.74
0.65 , 11.85 , 1.39 , -0.75 , -11.20 , -11.20 , 236.20 , 213.80
0.36 , 11.85 , 1.39 , -1.03 , -15.49 , -15.49 , 240.49 , 209.51
0.36 , 11.85 , 1.39 , -1.03 , -15.49 , -15.49 , 240.49 , 209.51
0.65 , 11.85 , 1.39 , -0.75 , -11.21 , -11.21 , 236.21 , 213.79
0.64 , 11.85 , 1.39 , -0.75 , -11.25 , -11.25 , 236.25 , 213.75
0.93 , 11.85 , 1.39 , -0.47 , -6.98 , -6.98 , 231.98 , 218.02
0.93 , 11.85 , 1.39 , -0.47 , -7.03 , -7.03 , 232.03 , 217.97
0.92 , 11.85 , 1.39 , -0.47 , -7.07 , -7.07 , 232.07 , 217.93
0.63 , 11.85 , 1.39 , -0.76 , -11.41 , -11.41 , 236.41 , 213.59
0.63 , 11.85 , 1.39 , -0.76 , -11.40 , -11.40 , 236.40 , 213.60
0.34 , 11.85 , 1.39 , -1.05 , -15.74 , -15.74 , 240.74 , 209.26
0.34 , 11.85 , 1.39 , -1.05 , -15.74 , -15.74 , 240.74 , 209.26
0.34 , 11.85 , 1.39 , -1.05 , -15.74 , -15.74 , 240.74 , 209.26
0.34 , 11.85 , 1.39 , -1.05 , -15.78 , -15.78 , 240.78 , 209.22
0.34 , 11.85 , 1.39 , -1.05 , -15.78 , -15.78 , 240.78 , 209.22
0.34 , 11.85 , 1.39 , -1.05 , -15.75 , -15.75 , 240.75 , 209.25
0.34 , 11.85 , 1.39 , -1.05 , -15.75 , -15.75 , 240.75 , 209.25
0.34 , 11.85 , 1.39 , -1.05 , -15.76 , -15.76 , 240.76 , 209.24
0.34 , 11.85 , 1.39 , -1.05 , -15.73 , -15.73 , 240.73 , 209.27
0.34 , 11.85 , 1.26 , -0.92 , -13.77 , -13.77 , 238.77 , 211.23
0.32 , 11.85 , 1.11 , -0.79 , -11.84 , -11.84 , 236.84 , 213.16
0.33 , 11.85 , 0.99 , -0.66 , -9.90 , -9.90 , 234.90 , 215.10
0.33 , 11.85 , 0.86 , -0.53 , -7.96 , -7.96 , 232.96 , 217.04
0.33 , 11.85 , 0.66 , -0.33 , -4.92 , -4.92 , 229.92 , 220.08
0.33 , 11.85 , 0.60 , -0.26 , -3.94 , -3.94 , 228.94 , 221.06
0.35 , 11.85 , 0.53 , -0.18 , -2.71 , -2.71 , 227.71 , 222.29
0.35 , 11.85 , 0.48 , -0.12 , -1.86 , -1.86 , 226.86 , 223.14
0.35 , 9.78 , 0.41 , -0.06 , -0.91 , -0.91 , 225.91 , 224.09
0.35 , 9.78 , 0.42 , -0.07 , -1.04 , -1.04 , 226.04 , 223.96
0.36 , 7.72 , 0.42 , -0.07 , -1.01 , -1.01 , 226.01 , 223.99
0.35 , 5.66 , 0.46 , -0.11 , -1.63 , -1.63 , 226.63 , 223.37
0.35 , 3.59 , 0.45 , -0.10 , -1.46 , -1.46 , 226.46 , 223.54
0.36 , 3.57 , 0.45 , -0.09 , -1.38 , -1.38 , 226.38 , 223.62
0.36 , 3.57 , 0.45 , -0.09 , -1.38 , -1.38 , 226.38 , 223.62
0.36 , 3.48 , 0.45 , -0.09 , -1.39 , -1.39 , 226.39 , 223.61
0.35 , 3.33 , 0.42 , -0.07 , -1.01 , -1.01 , 226.01 , 223.99
0.37 , 3.16 , 0.42 , -0.05 , -0.79 , -0.79 , 225.79 , 224.21
0.38 , 3.01 , 0.42 , -0.04 , -0.67 , -0.67 , 225.67 , 224.33
0.39 , 0.76 , 0.43 , -0.05 , -0.69 , -0.69 , 225.69 , 224.31
0.40 , 0.70 , 0.43 , -0.04 , -0.58 , -0.58 , 225.58 , 224.42
0.41 , 0.66 , 0.44 , -0.03 , -0.44 , -0.44 , 225.44 , 224.56
0.40 , 0.63 , 0.44 , -0.04 , -0.56 , -0.56 , 225.56 , 224.44
0.40 , 0.59 , 0.45 , -0.05 , -0.74 , -0.74 , 225.74 , 224.26
0.39 , 0.57 , 0.45 , -0.05 , -0.75 , -0.75 , 225.75 , 224.25
0.39 , 0.52 , 0.46 , -0.07 , -1.04 , -1.04 , 226.04 , 223.96
0.38 , 0.51 , 0.47 , -0.09 , -1.31 , -1.31 , 226.31 , 223.69
0.37 , 0.52 , 0.48 , -0.11 , -1.63 , -1.63 , 226.63 , 223.37
0.36 , 0.53 , 0.48 , -0.12 , -1.75 , -1.75 , 226.75 , 223.25
0.36 , 0.53 , 0.48 , -0.13 , -1.89 , -1.89 , 226.89 , 223.11
0.35 , 0.53 , 0.48 , -0.13 , -1.94 , -1.94 , 226.94 , 223.06
0.35 , 0.54 , 0.46 , -0.11 , -1.58 , -1.58 , 226.58 , 223.42
0.35 , 0.54 , 0.44 , -0.10 , -1.44 , -1.44 , 226.44 , 223.56
0.34 , 0.55 , 0.43 , -0.09 , -1.39 , -1.39 , 226.39 , 223.61
0.34 , 0.55 , 0.44 , -0.09 , -1.39 , -1.39 , 226.39 , 223.61
0.35 , 0.55 , 0.46 , -0.11 , -1.66 , -1.66 , 226.66 , 223.34
0.35 , 0.55 , 0.48 , -0.14 , -2.03 , -2.03 , 227.03 , 222.97
0.35 , 0.53 , 0.48 , -0.13 , -2.01 , -2.01 , 227.01 , 222.99
0.35 , 0.52 , 0.48 , -0.13 , -1.92 , -1.92 , 226.92 , 223.08
0.35 , 0.50 , 0.46 , -0.11 , -1.70 , -1.70 , 226.70 , 223.30
0.35 , 0.49 , 0.44 , -0.09 , -1.41 , -1.41 , 226.41 , 223.59
0.35 , 0.48 , 0.43 , -0.08 , -1.25 , -1.25 , 226.25 , 223.75
0.35 , 0.48 , 0.46 , -0.11 , -1.72 , -1.72 , 226.72 , 223.28
0.35 , 0.48 , 0.49 , -0.14 , -2.17 , -2.17 , 227.17 , 222.83
0.36 , 0.48 , 0.49 , -0.14 , -2.04 , -2.04 , 227.04 , 222.96
0.36 , 0.48 , 0.48 , -0.12 , -1.86 , -1.86 , 226.86 , 223.14
0.35 , 0.49 , 0.48 , -0.13 , -1.98 , -1.98 , 226.98 , 223.02
0.35 , 0.49 , 0.46 , -0.11 , -1.59 , -1.59 , 226.59 , 223.41
0.35 , 0.49 , 0.43 , -0.08 , -1.16 , -1.16 , 226.16 , 223.84
0.36 , 0.51 , 0.43 , -0.07 , -1.07 , -1.07 , 226.07 , 223.93
0.38 , 0.52 , 0.43 , -0.05 , -0.79 , -0.79 , 225.79 , 224.21
0.41 , 0.52 , 0.44 , -0.03 , -0.40 , -0.40 , 225.40 , 224.60
0.43 , 0.53 , 0.46 , -0.03 , -0.41 , -0.41 , 225.41 , 224.59
0.46 , 0.55 , 0.49 , -0.03 , -0.48 , -0.48 , 225.48 , 224.52
0.44 , 0.54 , 0.48 , -0.05 , -0.73 , -0.73 , 225.73 , 224.27
0.44 , 0.55 , 0.48 , -0.05 , -0.68 , -0.68 , 225.68 , 224.32
0.44 , 0.54 , 0.48 , -0.04 , -0.61 , -0.61 , 225.61 , 224.39
0.42 , 0.54 , 0.46 , -0.04 , -0.54 , -0.54 , 225.54 , 224.46
